Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,96800,Short_Term,712,371564,3_years,Rent,Debt_Consolidation,6874.01,14.1,65,14,0,177688,340054,0,0
Fully_Paid,43054,Short_Term,747,490713,2_years,Rent,Debt_Consolidation,8346.32,21.7,81,10,0,75962,240988,0,0
Not_Paid,321420,Short_Term,7450,1542192,3_years,Home_Mortgage,Debt_Consolidation,12106.23,21.4,39,4,0,121657,145068,0,0
Fully_Paid,156552,Short_Term,720,1840397,10+_years,Home_Mortgage,Debt_Consolidation,31440.25,19.1,45,10,0,258400,406538,0,0
Not_Paid,108130,Long_Term,7300,672372,2_years,Rent,Other,7883.48,13.4,53,6,0,216068,674366,0,0
Fully_Paid,608014,Short_Term,709,1067686,6_years,Home_Mortgage,Business_Loan,16460.08,18.1,13,7,0,88084,352946,0,0
Fully_Paid,99999999,Short_Term,747,805030,2_years,Rent,Debt_Consolidation,7781.83,18.2,53,19,0,152969,487938,0,0
Fully_Paid,306482,Short_Term,740,1134414,10+_years,Rent,Debt_Consolidation,22688.28,19.6,41,12,0,194389,389400,0,0
Fully_Paid,327866,Short_Term,726,1359108,8_years,Own_Home,Debt_Consolidation,5742.18,16.2,70,11,0,164958,427306,0,0
Fully_Paid,99999999,Short_Term,739,1029439,10+_years,Rent,Debt_Consolidation,12696.18,14.5,20,13,0,76760,305426,0,0
Fully_Paid,757768,Long_Term,739,4674475,9_years,Rent,Debt_Consolidation,71285.72,16,3,12,0,475133,883058,0,0
Fully_Paid,110462,Short_Term,738,1526384,5_years,Rent,Debt_Consolidation,5075.28,23.4,69,6,0,175864,245344,0,0
Fully_Paid,266926,Short_Term,749,922127,6_years,Home_Mortgage,Debt_Consolidation,10066.58,38.3,70,17,0,234346,673332,0,0
Not_Paid,560956,Short_Term,664,1637059,5_years,Rent,Debt_Consolidation,44746.33,17.6,8,13,0,380779,567446,0,0
Fully_Paid,99999999,Short_Term,700,1489771,6_years,Home_Mortgage,Debt_Consolidation,23141.24,14,1,11,0,65626,926706,0,0
Fully_Paid,337150,Long_Term,721,1119936,6_years,Rent,Debt_Consolidation,15959.05,12.5,15,9,0,166573,484594,0,0
Fully_Paid,156090,Short_Term,706,1872260,10+_years,Rent,Debt_Consolidation,25275.51,18.5,12,8,0,541386,698060,0,0
Fully_Paid,263318,Short_Term,738,707085,1_year,Rent,Debt_Consolidation,12962.94,14.8,18,10,0,232940,451770,0,0
Fully_Paid,762454,Short_Term,695,1467484,10+_years,Home_Mortgage,Home_Improvements,10199.01,17.4,54,6,0,129884,674454,0,0
Fully_Paid,304062,Long_Term,636,2344600,<_1_year,Rent,Debt_Consolidation,9163.51,14.8,21,15,0,440838,743006,0,0
Fully_Paid,153868,Short_Term,741,2183043,9_years,Home_Mortgage,Debt_Consolidation,49482.08,24,38,15,0,688655,887986,0,0
Fully_Paid,132704,Short_Term,746,1375391,<_1_year,Rent,Debt_Consolidation,12493.07,15.5,53,11,0,129808,356158,0,0
Fully_Paid,121440,Short_Term,731,749132,1_year,Rent,Debt_Consolidation,17479.62,18.6,22,15,0,95456,504702,0,0
Fully_Paid,671836,Short_Term,707,1318695,<_1_year,Home_Mortgage,Debt_Consolidation,18022.26,21.1,31,9,0,146965,348700,0,0
Fully_Paid,483604,Long_Term,731,1213853,10+_years,Home_Mortgage,Debt_Consolidation,20938.76,31.3,49,17,0,310802,624800,0,0
Fully_Paid,327426,Long_Term,713,3676101,10+_years,Home_Mortgage,Debt_Consolidation,38292.79,29.8,49,13,0,429115,661628,0,0
Fully_Paid,349932,Short_Term,721,3602153,10+_years,Home_Mortgage,Other,16029.54,20,15,17,0,68989,275462,0,0
Fully_Paid,122870,Short_Term,687,2548432,4_years,Home_Mortgage,Other,52667.62,13.5,50,17,0,363318,585926,0,0
Not_Paid,218702,Long_Term,7170,576992,<_1_year,Rent,Debt_Consolidation,9087.51,16,64,11,0,251522,469722,0,0
Fully_Paid,99999999,Short_Term,734,2178787,10+_years,Home_Mortgage,Debt_Consolidation,41541.98,25,38,9,1,311201,655160,1,0
Fully_Paid,77814,Short_Term,748,529967,2_years,Home_Mortgage,Debt_Consolidation,2534.98,18,80,4,1,14383,333058,0,0
Fully_Paid,262174,Long_Term,703,935655,3_years,Rent,Buy_House,8966.67,11.3,42,8,0,104405,366322,0,0
Fully_Paid,99999999,Short_Term,726,622744,4_years,Home_Mortgage,Debt_Consolidation,16762.37,15.8,79,15,0,203946,480964,0,0
Fully_Paid,99999999,Short_Term,745,1620814,6_years,Home_Mortgage,Debt_Consolidation,27553.8,9.6,8,12,0,388987,1047486,0,0
Not_Paid,215776,Short_Term,729,1583992,10+_years,Rent,Debt_Consolidation,14783.9,10.5,29,5,0,447564,720764,0,0
Fully_Paid,755062,Long_Term,681,1769983,7_years,Home_Mortgage,Debt_Consolidation,27729.74,25,46,15,0,228266,451044,0,0
Fully_Paid,328548,Long_Term,704,1172813,8_years,Home_Mortgage,Debt_Consolidation,16028.4,13.5,38,7,0,350246,479930,0,0
Fully_Paid,397738,Short_Term,736,1622106,4_years,Home_Mortgage,Debt_Consolidation,25413.07,15.9,50,16,0,494836,966218,0,0
Fully_Paid,99999999,Short_Term,743,788101,5_years,Home_Mortgage,Debt_Consolidation,14317.26,14.6,26,9,0,137750,537042,0,0
Not_Paid,329054,Short_Term,710,1136694,10+_years,Rent,Debt_Consolidation,15819.02,10.9,37,14,0,108091,372526,0,0
Fully_Paid,99999999,Short_Term,691,1680417,2_years,Rent,Debt_Consolidation,22965.68,17.7,62,27,0,92720,528880,0,0
Fully_Paid,61358,Short_Term,726,756884,10+_years,Own_Home,Buy_a_Car,19048.26,21.5,27,9,0,134615,251812,0,0
Not_Paid,220396,Long_Term,680,1903420,2_years,Rent,Debt_Consolidation,18240.95,15.8,12,9,0,57608,66110,0,0
Fully_Paid,99999999,Short_Term,729,662473,5_years,Own_Home,Home_Improvements,5283.33,16.9,74,12,0,59356,369512,0,0
Not_Paid,353782,Short_Term,646,1524313,10+_years,Home_Mortgage,Debt_Consolidation,19816.05,31.8,42,7,0,114399,129976,0,0
Fully_Paid,782320,Long_Term,614,2374392,10+_years,Home_Mortgage,Other,61932.02,21.7,23,14,0,363641,487344,0,0
Fully_Paid,523292,Long_Term,713,1788945,6_years,Own_Home,Debt_Consolidation,33542.6,16.8,26,13,0,303601,586850,0,0
Fully_Paid,215622,Short_Term,743,1899430,8_years,Home_Mortgage,Debt_Consolidation,34189.74,19.4,20,13,0,324235,1191806,0,0
Fully_Paid,222112,Short_Term,741,1822328,10+_years,Home_Mortgage,Debt_Consolidation,6499.52,20,37,26,0,237595,2116224,0,0
Fully_Paid,135014,Short_Term,741,1865591,2_years,Home_Mortgage,Home_Improvements,37156.21,25.6,52,8,0,313633,465586,0,0
Fully_Paid,54230,Short_Term,742,842859,4_years,Home_Mortgage,Debt_Consolidation,9692.85,17.9,22,20,0,65436,190872,0,0
Fully_Paid,237116,Short_Term,721,655310,1_year,Rent,Debt_Consolidation,6880.66,14.5,74,5,0,229026,328218,0,0
Fully_Paid,341550,Short_Term,682,823612,3_years,Rent,Debt_Consolidation,19149.15,11.4,36,26,0,600153,769560,0,0
Not_Paid,279862,Short_Term,680,929575,1_year,Rent,Debt_Consolidation,6600.03,13.6,18,5,0,224143,286462,0,0
Fully_Paid,333212,Long_Term,692,959215,10+_years,Rent,Debt_Consolidation,26698.23,17.4,36,9,0,616968,948706,0,0
Fully_Paid,99999999,Short_Term,709,1817996,7_years,Home_Mortgage,Other,17271,31.7,9,10,0,175427,365332,0,0
Not_Paid,208670,Short_Term,720,575130,1_year,Home_Mortgage,Other,12604.98,22.5,55,5,0,245746,353034,0,0
Not_Paid,219692,Short_Term,734,1413524,9_years,Rent,Debt_Consolidation,11060.66,25.2,51,13,1,213712,899866,1,0
Fully_Paid,99999999,Short_Term,742,5972460,10+_years,Home_Mortgage,Debt_Consolidation,66194.67,34.2,24,28,0,368695,843678,0,0
Not_Paid,271700,Short_Term,696,675298,7_years,Rent,Business_Loan,14293.89,24.5,57,14,0,272916,673772,0,0
Fully_Paid,449768,Short_Term,737,2913270,3_years,Home_Mortgage,Debt_Consolidation,23913.02,23.4,22,11,0,499681,690448,0,0
Fully_Paid,99999999,Short_Term,700,1663906,4_years,Home_Mortgage,Debt_Consolidation,33694.03,18.9,61,9,3,107141,275704,0,0
Fully_Paid,222684,Short_Term,707,1634703,10+_years,Home_Mortgage,Business_Loan,28198.66,29.2,8,22,0,565782,843128,0,0
Not_Paid,322300,Short_Term,733,891480,2_years,Home_Mortgage,Debt_Consolidation,23772.8,22.6,11,11,0,53827,214918,0,0
Fully_Paid,99999999,Short_Term,738,1981529,10+_years,Home_Mortgage,Debt_Consolidation,37649.07,32.6,27,19,0,452618,1000142,0,0
Not_Paid,357588,Short_Term,739,1374650,2_years,Rent,Debt_Consolidation,19015.96,17.5,29,12,0,88616,190014,0,0
Fully_Paid,128942,Short_Term,712,1633202,10+_years,Home_Mortgage,Debt_Consolidation,44505.03,21.2,9,13,0,72884,120384,0,0
Not_Paid,214940,Short_Term,727,1095217,5_years,Home_Mortgage,Debt_Consolidation,11435.91,27.9,69,6,0,181773,313654,0,0
Fully_Paid,246202,Short_Term,720,1404879,8_years,Rent,Debt_Consolidation,13112.28,16.6,36,7,1,171570,309914,1,0
Not_Paid,423214,Short_Term,718,1186949,1_year,Rent,Debt_Consolidation,25222.5,10.6,57,14,0,327484,820754,0,0
Fully_Paid,188298,Short_Term,723,1281778,4_years,Rent,Debt_Consolidation,21790.34,23.9,31,14,0,161063,409882,0,0
Not_Paid,178948,Short_Term,740,1352344,3_years,Rent,Other,25581.98,17.9,14,10,0,79952,183304,0,0
Fully_Paid,217338,Short_Term,704,2721674,10+_years,Rent,Debt_Consolidation,29257.91,18.6,10,7,1,160493,239162,1,0
Fully_Paid,99999999,Short_Term,723,9057984,2_years,Home_Mortgage,Debt_Consolidation,105676.48,23.1,4,15,0,149720,912428,0,0
Fully_Paid,214764,Short_Term,730,983041,3_years,Rent,Debt_Consolidation,12697.51,13.4,43,19,0,209741,527956,0,0
Fully_Paid,540364,Long_Term,723,3387244,5_years,Home_Mortgage,Debt_Consolidation,29920.82,12.6,39,6,0,255987,432080,0,0
Fully_Paid,270556,Short_Term,724,1752408,10+_years,Own_Home,Home_Improvements,24095.61,23.5,70,7,0,286387,908490,0,0
Fully_Paid,322476,Short_Term,711,1262550,1_year,Own_Home,Business_Loan,24198.59,17.5,11,9,0,321024,477158,0,0
Fully_Paid,441364,Short_Term,691,1315066,10+_years,Home_Mortgage,Debt_Consolidation,16986.19,22.6,9,12,0,233035,439472,0,0
Fully_Paid,334070,Short_Term,704,927523,10+_years,Rent,Debt_Consolidation,5132.28,20.5,24,11,0,226537,495858,0,0
Fully_Paid,99999999,Long_Term,704,1139658,7_years,Home_Mortgage,Debt_Consolidation,14815.63,21.9,25,17,0,489782,624580,0,0
Not_Paid,105468,Short_Term,738,702088,4_years,Rent,Other,1006.24,9.4,42,13,0,28139,221650,0,0
Fully_Paid,99999999,Long_Term,612,2279544,3_years,Home_Mortgage,Debt_Consolidation,50339.93,26.3,54,18,0,533672,698258,0,0
Fully_Paid,137852,Short_Term,732,1395227,10+_years,Home_Mortgage,Debt_Consolidation,2813.71,21.2,52,10,0,76627,243078,0,0
Not_Paid,46156,Short_Term,654,1640745,6_years,Home_Mortgage,Business_Loan,31721.26,16.7,63,8,0,164008,199914,0,0
Fully_Paid,346060,Long_Term,711,765833,10+_years,Home_Mortgage,Debt_Consolidation,13402.03,21.1,16,9,1,61788,123354,1,0
Fully_Paid,99999999,Short_Term,738,934800,10+_years,Rent,Debt_Consolidation,4806.43,27.8,20,13,0,25536,151646,0,0
Not_Paid,216524,Long_Term,688,934990,4_years,Rent,Debt_Consolidation,16050.63,11,13,10,0,113373,314072,0,0
Not_Paid,261448,Long_Term,7190,940785,1_year,Rent,Debt_Consolidation,11681.39,13.3,20,15,0,237937,683672,0,0
Not_Paid,163878,Short_Term,7410,1439402,7_years,Home_Mortgage,Debt_Consolidation,14034.16,11,18,7,0,110865,186604,0,0
Fully_Paid,227546,Short_Term,709,561450,6_years,Rent,Debt_Consolidation,16141.64,17.3,54,10,4,269667,374858,1,3
Not_Paid,399014,Short_Term,722,2909945,2_years,Home_Mortgage,Home_Improvements,51409.06,12.8,42,12,0,938923,1248192,0,0
Fully_Paid,129184,Short_Term,735,948366,1_year,Own_Home,Buy_a_Car,9088.46,17,50,9,0,332139,467280,0,0
Fully_Paid,99999999,Short_Term,702,1385480,2_years,Home_Mortgage,Business_Loan,14893.91,24.6,47,8,0,234973,305382,0,0
Not_Paid,396792,Long_Term,6690,875748,6_years,Home_Mortgage,Debt_Consolidation,22404.42,9.7,7,10,0,311372,785466,0,0
Fully_Paid,79530,Short_Term,691,953990,7_years,Rent,Debt_Consolidation,27029.78,19,42,10,0,371906,563640,0,0
Not_Paid,262988,Short_Term,7210,794960,3_years,Rent,Debt_Consolidation,18880.49,15.4,81,6,0,30267,87626,0,0
Not_Paid,110814,Short_Term,742,459325,4_years,Own_Home,Debt_Consolidation,8306.23,7.9,43,15,0,125153,296956,0,0
Fully_Paid,385308,Long_Term,678,1823715,6_years,Rent,Other,6914.86,13,18,21,0,48944,57244,0,0
Fully_Paid,158620,Short_Term,694,475665,5_years,Own_Home,Home_Improvements,3900.51,9.8,31,11,0,84835,383724,0,0
Fully_Paid,134684,Short_Term,735,579899,4_years,Rent,Debt_Consolidation,7345.4,10.6,38,5,0,30115,65032,0,0
Fully_Paid,352220,Short_Term,750,2129273,8_years,Home_Mortgage,Home_Improvements,10859.26,20.7,68,12,0,289180,667018,0,0
Not_Paid,133012,Long_Term,7170,1194606,7_years,Rent,Buy_a_Car,12712.71,16.4,56,9,0,119586,387904,0,0
Not_Paid,260260,Long_Term,7300,1236197,7_years,Home_Mortgage,Debt_Consolidation,21015.33,12.8,30,10,0,121106,308198,0,0
Fully_Paid,259028,Long_Term,698,2469753,1_year,Home_Mortgage,Debt_Consolidation,22227.72,8.4,68,10,0,250705,468204,0,0
Fully_Paid,267542,Short_Term,746,1578881,1_year,Rent,Debt_Consolidation,15657.33,10,71,11,0,195966,387882,0,0
Fully_Paid,221276,Short_Term,743,1299486,5_years,Home_Mortgage,Debt_Consolidation,12345.25,20.8,37,12,1,74385,206030,1,0
Fully_Paid,222420,Short_Term,712,2723840,5_years,Home_Mortgage,Home_Improvements,42446.57,18.3,68,17,0,563920,814176,0,0
Fully_Paid,386694,Short_Term,740,1726910,10+_years,Rent,Debt_Consolidation,17412.93,11.8,77,8,0,298756,353694,0,0
Fully_Paid,65912,Short_Term,732,948575,1_year,Own_Home,Debt_Consolidation,4956.34,15.4,15,8,0,159486,721402,0,0
Not_Paid,177144,Short_Term,6750,705394,1_year,Rent,Debt_Consolidation,19221.92,6.4,17,8,0,72523,174218,0,0
Fully_Paid,380512,Short_Term,728,948594,8_years,Home_Mortgage,Debt_Consolidation,22845.22,15.9,20,27,0,348061,907676,0,0
Fully_Paid,99999999,Short_Term,716,4379215,<_1_year,Home_Mortgage,Home_Improvements,32114.18,26.1,5,19,0,1959071,6164114,0,0
Fully_Paid,99999999,Long_Term,668,624929,4_years,Rent,Debt_Consolidation,8009.45,14.8,11,7,0,5928,52800,0,0
Fully_Paid,134882,Short_Term,738,990223,5_years,Rent,Debt_Consolidation,13780.51,22.6,30,12,0,33326,85338,0,0
Fully_Paid,64856,Short_Term,722,1306991,10+_years,Home_Mortgage,Home_Improvements,15139.2,24.5,31,4,0,51813,69212,0,0
Not_Paid,467632,Long_Term,726,1148436,10+_years,Own_Home,Debt_Consolidation,9857.39,16.4,5,8,0,226708,418660,0,0
Fully_Paid,555060,Short_Term,699,1143610,10+_years,Home_Mortgage,Other,15152.88,22.2,15,6,0,28690,64262,0,0
Fully_Paid,189002,Short_Term,703,2431962,6_years,Rent,Other,24725.08,14.8,19,10,0,108471,156002,0,0
Fully_Paid,395538,Long_Term,697,747213,6_years,Home_Mortgage,Debt_Consolidation,17933.15,28.1,78,15,0,621832,1046540,0,0
Fully_Paid,302588,Short_Term,730,1133673,10+_years,Rent,Debt_Consolidation,7642.75,25.5,52,10,0,197524,309078,0,0
Fully_Paid,99999999,Short_Term,712,652137,<_1_year,Rent,Debt_Consolidation,9075.73,20.4,17,11,1,85101,226534,0,0
Fully_Paid,302764,Short_Term,738,1531514,3_years,Rent,Other,13400.7,11,44,18,0,201704,463430,0,0
Fully_Paid,747736,Long_Term,646,1538696,6_years,Home_Mortgage,Debt_Consolidation,20644.07,18,77,7,1,167200,222772,0,0
Not_Paid,138160,Short_Term,728,691828,10+_years,Home_Mortgage,Debt_Consolidation,13548.14,20.6,68,8,0,72200,179014,0,0
Fully_Paid,303688,Long_Term,703,950285,4_years,Home_Mortgage,Debt_Consolidation,14016.68,19,38,19,1,58520,376442,1,0
Fully_Paid,175604,Short_Term,722,568746,1_year,Own_Home,Debt_Consolidation,8009.83,31.2,50,8,0,220932,366498,0,0
Not_Paid,331188,Long_Term,641,1525472,<_1_year,Rent,Debt_Consolidation,17924.22,28.9,51,12,0,208506,253858,0,0
Not_Paid,107734,Short_Term,7290,651301,10+_years,Own_Home,Other,3180.6,17.5,17,5,0,65056,269038,0,0
Fully_Paid,504284,Short_Term,718,989919,1_year,Rent,Other,12209.02,11.4,9,17,0,220400,2126674,0,0
Fully_Paid,110242,Short_Term,716,914014,1_year,Rent,Debt_Consolidation,13481.64,15,60,11,0,62833,112442,0,0
Fully_Paid,401038,Short_Term,714,1421941,5_years,Home_Mortgage,Debt_Consolidation,10356.52,15.3,58,22,0,357485,621500,0,0
Fully_Paid,214456,Short_Term,718,1543408,2_years,Rent,Debt_Consolidation,35627.09,14.9,54,13,0,140049,337106,0,0
Not_Paid,192214,Short_Term,7460,1131792,10+_years,Home_Mortgage,Debt_Consolidation,16127.96,17.8,23,13,0,250268,1038708,0,0
Fully_Paid,328790,Long_Term,719,1390838,10+_years,Rent,Debt_Consolidation,6687.62,14,12,8,1,199253,467060,1,0
Not_Paid,325776,Short_Term,739,1312976,10+_years,Rent,Debt_Consolidation,23852.41,15.6,20,18,0,319143,1144088,0,0
Not_Paid,266882,Short_Term,698,1382915,10+_years,Rent,Debt_Consolidation,21976.73,22.5,34,10,0,257678,336006,0,0
Fully_Paid,225126,Short_Term,719,1788736,7_years,Home_Mortgage,Buy_House,15055.03,19.3,61,21,0,329593,529320,0,0
Fully_Paid,99999999,Long_Term,701,2508095,8_years,Home_Mortgage,Home_Improvements,32396.33,14.4,47,16,0,432060,756866,0,0
Fully_Paid,155452,Short_Term,743,1726074,10+_years,Home_Mortgage,Debt_Consolidation,36822.95,23,36,24,0,216999,370612,0,0
Fully_Paid,70136,Short_Term,705,946295,10+_years,Home_Mortgage,Debt_Consolidation,23814.98,23.1,18,9,0,77425,146740,0,0
Fully_Paid,268532,Short_Term,720,1855369,5_years,Home_Mortgage,Debt_Consolidation,28912.87,11,15,13,0,159847,404998,0,0
Fully_Paid,550770,Long_Term,715,4090719,8_years,Home_Mortgage,Home_Improvements,40566.14,25.8,43,14,0,605226,1101848,0,0
Not_Paid,171644,Short_Term,748,1111728,10+_years,Rent,Debt_Consolidation,26959.48,17.2,36,10,0,183844,716738,0,0
Fully_Paid,646206,Short_Term,714,3069488,7_years,Home_Mortgage,Business_Loan,50902.14,16.4,31,10,0,738834,911064,0,0
Fully_Paid,325292,Short_Term,707,1217349,<_1_year,Rent,Debt_Consolidation,25361.39,16.7,60,10,0,298490,366498,0,0
Fully_Paid,375298,Short_Term,728,926041,10+_years,Home_Mortgage,Debt_Consolidation,17054.59,27.9,17,12,0,319751,433532,0,0
Fully_Paid,108834,Long_Term,704,1447344,8_years,Rent,Other,11168.58,11,31,4,0,48868,239778,0,0
Not_Paid,109692,Short_Term,735,625252,5_years,Rent,Debt_Consolidation,5679.29,17.4,71,9,0,99180,256916,0,0
Fully_Paid,269104,Long_Term,715,1297567,10+_years,Home_Mortgage,Home_Improvements,13624.52,20.3,48,20,1,182020,609158,1,0
Fully_Paid,99999999,Long_Term,689,866799,9_years,Home_Mortgage,Debt_Consolidation,3676.69,14.1,7,4,2,86051,167750,2,0
Fully_Paid,92642,Long_Term,689,571539,2_years,Rent,Home_Improvements,5924.96,12.1,10,6,0,26961,90464,0,0
Fully_Paid,214874,Long_Term,731,1540254,10+_years,Rent,Debt_Consolidation,19766.65,13.5,2,10,0,155477,346214,0,0
Fully_Paid,787644,Long_Term,683,1749159,10+_years,Home_Mortgage,Debt_Consolidation,24634.07,22.1,5,17,0,362406,670340,0,0
Not_Paid,222816,Short_Term,725,1520209,7_years,Rent,Debt_Consolidation,12491.17,17.5,28,7,1,71079,104720,1,0
Fully_Paid,99999999,Long_Term,718,3186889,10+_years,Home_Mortgage,Debt_Consolidation,30540.98,26.9,2,14,0,598139,872256,0,0
Fully_Paid,99999999,Short_Term,726,1058167,4_years,Home_Mortgage,Debt_Consolidation,14285.34,12,5,14,0,192584,665676,0,0
Fully_Paid,151822,Short_Term,723,936605,4_years,Rent,Debt_Consolidation,7625.46,12.1,28,3,0,49495,119372,0,0
Fully_Paid,99999999,Short_Term,735,1575575,5_years,Home_Mortgage,Debt_Consolidation,12000.59,14,27,16,0,137864,232364,0,0
Not_Paid,562826,Long_Term,699,1060884,10+_years,Home_Mortgage,Debt_Consolidation,25107.74,21.4,14,12,0,442757,845988,0,0
Fully_Paid,168102,Short_Term,714,427272,5_years,Rent,Debt_Consolidation,13815.28,9.9,14,18,0,122227,550660,0,0
Fully_Paid,99999999,Short_Term,726,742824,10+_years,Home_Mortgage,Home_Improvements,19127.68,18.9,11,15,0,265867,354662,0,0
Fully_Paid,387310,Long_Term,708,1368418,10+_years,Rent,Debt_Consolidation,14368.37,22.9,24,3,0,234422,380688,0,0
Fully_Paid,99999999,Short_Term,733,1383599,10+_years,Rent,Debt_Consolidation,22944.59,17,17,9,0,108661,149072,0,0
Fully_Paid,334092,Short_Term,737,1442670,10+_years,Home_Mortgage,Home_Improvements,16350.26,26.5,21,10,0,95950,178310,0,0
Fully_Paid,776776,Long_Term,702,2491736,10+_years,Home_Mortgage,Debt_Consolidation,42774.89,29.9,33,14,0,941963,1076702,0,0
Fully_Paid,172040,Short_Term,705,722988,3_years,Rent,Debt_Consolidation,5850.1,11.4,22,8,0,142082,413358,0,0
Fully_Paid,67584,Short_Term,716,856140,10+_years,Home_Mortgage,Debt_Consolidation,9417.54,12.3,48,9,0,198265,565422,0,0
Fully_Paid,258060,Short_Term,695,1634380,10+_years,Home_Mortgage,Home_Improvements,3895.19,19.4,20,8,2,50787,187308,0,2
Fully_Paid,335720,Short_Term,728,966435,8_years,Rent,Debt_Consolidation,9181.18,8.7,30,12,0,226974,722018,0,0
Fully_Paid,178508,Short_Term,739,2312604,1_year,Own_Home,Debt_Consolidation,21777.04,21.3,18,9,0,134216,636878,0,0
Fully_Paid,346258,Short_Term,742,1626058,10+_years,Home_Mortgage,Debt_Consolidation,4634.29,15,74,8,0,307724,525514,0,0
Fully_Paid,218900,Short_Term,748,1890500,1_year,Rent,Debt_Consolidation,12745.2,10.8,39,9,0,171551,928180,0,0
Fully_Paid,132550,Short_Term,654,622478,5_years,Rent,Debt_Consolidation,14213.14,15.6,19,14,1,178391,320760,1,0
Not_Paid,582912,Long_Term,685,1411472,6_years,Home_Mortgage,Debt_Consolidation,10162.53,14.7,48,12,0,373255,1445422,0,0
Fully_Paid,751300,Short_Term,716,3614978,6_years,Home_Mortgage,Debt_Consolidation,72600.71,11.9,69,29,0,957752,2128522,0,0
Fully_Paid,248248,Short_Term,710,618089,10+_years,Rent,Other,6953.62,12.8,77,6,0,51585,136378,0,0
Not_Paid,769230,Long_Term,738,2694257,10+_years,Home_Mortgage,Debt_Consolidation,10081.02,27.1,38,6,0,210349,727056,0,0
Not_Paid,181984,Short_Term,693,562932,10+_years,Home_Mortgage,Debt_Consolidation,15434.08,22.5,4,14,1,72257,228624,1,0
Not_Paid,382690,Short_Term,7300,756504,2_years,Rent,Debt_Consolidation,17147.5,13,78,10,1,165699,436018,1,0
Fully_Paid,142186,Short_Term,705,793459,1_year,Home_Mortgage,Debt_Consolidation,16464.07,28.9,62,8,1,85291,216590,1,0
Fully_Paid,99999999,Short_Term,721,976942,5_years,Home_Mortgage,Debt_Consolidation,9280.93,15.2,7,11,0,130891,315744,0,0
Fully_Paid,99999999,Short_Term,737,764712,10+_years,Own_Home,Other,9272.19,18,11,10,0,23218,312488,0,0
Fully_Paid,99999999,Long_Term,723,1729323,8_years,Home_Mortgage,Debt_Consolidation,22625.39,22.2,43,19,0,197562,1906322,0,0
Fully_Paid,403810,Long_Term,674,1375581,2_years,Rent,Debt_Consolidation,13182.58,28.4,6,9,0,215422,376794,0,0
Fully_Paid,133496,Short_Term,709,480415,6_years,Rent,Debt_Consolidation,11209.62,17.5,40,12,0,65018,173448,0,0
Fully_Paid,455400,Short_Term,732,1375581,10+_years,Home_Mortgage,Debt_Consolidation,23384.82,19.7,69,7,0,186352,242198,0,0
Fully_Paid,299420,Long_Term,677,836589,7_years,Home_Mortgage,Debt_Consolidation,6748.42,22.8,39,7,2,99142,204622,2,0
Not_Paid,217734,Short_Term,731,1222289,10+_years,Home_Mortgage,Debt_Consolidation,25158.66,33.4,5,13,0,533691,1407626,0,0
